"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x933375479826059264","x1237935263575400453",2020-03-12 02:55:41,"synapsidnotes","Looks like the feliforms took an early lead tonight, eliminating 4 caniforms while only losing 3 of their own! (Well, caniforms lost 5 members in total, but one was defeated by another caniform. Next round will require more even infighting between teammates, it seems.) #2020MMM https://t.co/qCaMkGUlFT","Twitter Web App",278,,,,FALSE,FALSE,0,0,"2020MMM",,,,,"http://pbs.twimg.com/media/ES4Gt1nWAAAT98T.jpg","https://t.co/qCaMkGUlFT","https://twitter.com/synapsidnotes/status/1237935263575400453/photo/1","photo","http://pbs.twimg.com/media/ES4Gt1nWAAAT98T.jpg","https://t.co/qCaMkGUlFT","https://twitter.com/synapsidnotes/status/1237935263575400453/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/synapsidnotes/status/1237935263575400453","Synapsid Notebook","","Spreading the word about synapsids.","https://t.co/SmsVdunjo8",FALSE,360,821,4,291,84,2017-11-22 16:43:50,FALSE,"https://t.co/SmsVdunjo8","https://synapsida.wordpress.com/",,,,"http://pbs.twimg.com/profile_images/933375898551836672/_9sKZzKS_normal.jpg"
"x933375479826059264","x1237222049569005568",2020-03-10 03:41:37,"synapsidnotes","And the first result of #2020MMM is in! Our condolences to the Grandidier's ""mongoose"" (we prefer its Malagasy name, vontsira). Perhaps one or more of its cousins, the fossa and the falanouc, will advance further! https://t.co/16IkYcGwW0","Twitter Web App",213,,,,FALSE,FALSE,3,0,"2020MMM",,,,,"http://pbs.twimg.com/media/ESt9-pFXQAAo7Es.jpg","https://t.co/16IkYcGwW0","https://twitter.com/synapsidnotes/status/1237222049569005568/photo/1","photo","http://pbs.twimg.com/media/ESt9-pFXQAAo7Es.jpg","https://t.co/16IkYcGwW0","https://twitter.com/synapsidnotes/status/1237222049569005568/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/synapsidnotes/status/1237222049569005568","Synapsid Notebook","","Spreading the word about synapsids.","https://t.co/SmsVdunjo8",FALSE,360,821,4,291,84,2017-11-22 16:43:50,FALSE,"https://t.co/SmsVdunjo8","https://synapsida.wordpress.com/",,,,"http://pbs.twimg.com/profile_images/933375898551836672/_9sKZzKS_normal.jpg"
"x158445476","x1237921163814121472",2020-03-12 01:59:39,"KellyBrenner","I KNEW we could count on @am_anatiala for some proper #2020MMM carnage. I'm counting on you, fossa, to not break my bracket please. https://t.co/A7PIqeLOvM","Twitter Web App",131,,,,TRUE,FALSE,4,0,"2020MMM",,"twitter.com/am_anatiala/st…","https://t.co/A7PIqeLOvM","https://twitter.com/am_anatiala/status/1237920576485961728",,,,,,,,,"x2944953687","am_anatiala","en","x1237920576485961728","The fossa launches from the branch, slamming into the the grison with enormous force. 

*CRUNCH*

A skull bite slays the Grison before it even knew what hit it. https://t.co/pAq4mTwhCw #2020MMM https://t.co/BJ0aydoNjK",2020-03-12 01:57:19,"Twitter Web App",47,12,"x2944953687","am_anatiala","asia murphy, problematic aCaDeMiC (41/109k)",12062,745,99595,"all coffee shops on Haudenosaunee land","that black cameratrapqueen | wildlife | #fosafriday | #whoseatingbambi | science | write | photograph | shitpost | #bloodparks | AMA |  https://t.co/jehRvWUd7X",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1237921163814121472","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1237933545219211264",2020-03-12 02:48:51,"KellyBrenner","My #2020MMM bracket is in no better shape than my kid's who made her selections largely based on cuteness factor. https://t.co/wqWQnqKOro","Twitter for Android",113,"x1237914126673801216","x158445476","KellyBrenner",FALSE,FALSE,4,0,"2020MMM",,,,,"http://pbs.twimg.com/tweet_video_thumb/ES4F_aJUEAAOPKf.jpg","https://t.co/wqWQnqKOro","https://twitter.com/KellyBrenner/status/1237933545219211264/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/ES4F_aJUEAAOPKf.jpg","https://t.co/wqWQnqKOro","https://twitter.com/KellyBrenner/status/1237933545219211264/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1237933545219211264","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1237893730457120770",2020-03-12 00:10:38,"KellyBrenner","Getting the boring mammal divisions out of the way first I see. #2020MMM https://t.co/qNfxXWcWBu","Twitter Web App",72,,,,TRUE,FALSE,5,0,"2020MMM",,"twitter.com/Mammals_Suck/s…","https://t.co/qNfxXWcWBu","https://twitter.com/Mammals_Suck/status/1237893190629244932",,,,,,,,,,,"en","x1237893190629244932","Tonight is ROUND 1 of the CATS-ISH vs. DOGS-ISH Division #2020MMM",2020-03-12 00:08:30,"Twitter Web App",46,18,"x378259736","Mammals_Suck","Katie Hinde",21026,5584,56734,"Phoenix, AZ","I study mother's milk & infant development. Viva la nuance. Editor-in-Chief of March Mammal Madness #2020MMM, ASU prof, ""Bloodthirsty angel of kindness & light""",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1237893730457120770","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1237910845637529600",2020-03-12 01:18:39,"KellyBrenner","Why why why why couldn't the upset be the bloody badger?! WHY?!?! #2020MMM https://t.co/F389PSoMbf","Twitter Web App",74,"x1237909097116131328","x158445476","KellyBrenner",FALSE,FALSE,4,0,"2020MMM",,,,,"http://pbs.twimg.com/tweet_video_thumb/ES3xWbCUUAAD9e7.jpg","https://t.co/F389PSoMbf","https://twitter.com/KellyBrenner/status/1237910845637529600/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/ES3xWbCUUAAD9e7.jpg","https://t.co/F389PSoMbf","https://twitter.com/KellyBrenner/status/1237910845637529600/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1237910845637529600","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1237890012135321607",2020-03-11 23:55:52,"KellyBrenner","Hello, who's ready to have their #2020MMM brackets destroyed?

#TeamInvert https://t.co/GooYLz35ju","Twitter for Android",74,,,,FALSE,FALSE,46,3,"2020MMM TeamInvert",,,,,"http://pbs.twimg.com/media/ES3eZpqUUAADw5b.jpg","https://t.co/GooYLz35ju","https://twitter.com/KellyBrenner/status/1237890012135321607/photo/1","photo","http://pbs.twimg.com/media/ES3eZpqUUAADw5b.jpg","https://t.co/GooYLz35ju","https://twitter.com/KellyBrenner/status/1237890012135321607/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1237890012135321607","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1234548296019894277",2020-03-02 18:37:05,"KellyBrenner","How are face mites SO CUTE?! #2020MMM https://t.co/A5Wv9x8MPV","Twitter Web App",37,,,,TRUE,FALSE,14,2,"2020MMM",,"twitter.com/MoKrobial/stat…","https://t.co/A5Wv9x8MPV","https://twitter.com/MoKrobial/status/1234542774608855043",,,,,,,,,,,"en","x1234542774608855043","@MaureenBug Hiiiiiiiiiiii <U+0001F44B><U+0001F44B><U+0001F44B> https://t.co/FtMORw3Jh1",2020-03-02 18:15:08,"Twitter Web App",37,4,"x2898969991","MoKrobial","Mo Kaze, Protein Voltron <U+0001F916>",2501,2241,6203,"Bay Area","Microbial Ecologist | Bioinformatics <U+0001F9EC>Metagenomics<U+0001F9A0>| PhD cand. | Eyeing postdocs <U+0001F440>| DOE fellow @JGI | she/her | “Rambunctiously curious” <U+0001F4DA><U+0001F52C><U+0001F3F3><U+FE0F><U+200D><U+0001F308><U+0001F3F4><U+200D><U+2620><U+FE0F><U+0001F9EB>",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1234548296019894277","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1234905017452118016",2020-03-03 18:14:34,"KellyBrenner","BABY BARNACLES ARE  A D O R A B L E !!!! 
<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>

#TeamBarnacle #2020MMM

LOOK @marinemumbles!! https://t.co/Ryc6Vcc9hu","Twitter Web App",99,,,,TRUE,FALSE,53,10,"TeamBarnacle 2020MMM",,"twitter.com/AHall_Marine/s…","https://t.co/Ryc6Vcc9hu","https://twitter.com/AHall_Marine/status/1234891170179928064",,,,,,,,,"x706537064364376064","marinemumbles","en","x1234891170179928064","We found baby barnacles inside our adult barnacles in today's lab practical at @bournemouthuni ! How exciting! We found various stages including the nauplii stage!  #Crustacea #Teaching #Barnacles https://t.co/ncyx2ID3mJ",2020-03-03 17:19:32,"Twitter for Android",94,10,"x3621627316","AHall_Marine","Dr Alice Hall",610,504,1090,"Bournemouth, England","Postdoctoral researcher investigating the ecology and ecological enhancement of coastal artificial structures.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1234905017452118016","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1235218526257836032",2020-03-04 15:00:20,"KellyBrenner","#2020MMM makes for some strange bedfellows. https://t.co/cGI0l5rzzc","Twitter for Android",43,,,,TRUE,FALSE,20,1,"2020MMM",,"twitter.com/PPricklepants/…","https://t.co/cGI0l5rzzc","https://twitter.com/PPricklepants/status/1235079841600462849",,,,,,,,,,,"en","x1235079841600462849","@KellyBrenner @Mammals_Suck @darth We've helped improve visibility of the amoeba. https://t.co/5eUHJgwS0c",2020-03-04 05:49:15,"Twitter Web App",35,4,"x2540105401","PPricklepants","Princess Pricklepants <U+0001F994>",3268,1376,15249,"Royal Palace, Quillonia","Princess Pricklepants, hedgehog, startup founder, etiquette expert, kaiju aficionado, ninja, etc.
 <U+0001F994> <U+0001F994> <U+0001F994>
we also bring you @facts_hedgehog & @natureBloggist",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1235218526257836032","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1235992916633387008",2020-03-06 18:17:29,"KellyBrenner","I'm representing #TeamBarnacle for #2020MMM!!

(Thanks to @PPricklepants for the tagline) https://t.co/CMjeglS9q1","Twitter Web App",89,"x1235959784358039552","x158445476","KellyBrenner",FALSE,FALSE,23,1,"TeamBarnacle 2020MMM",,,,,"http://pbs.twimg.com/media/EScg9IBU4AEA7av.jpg","https://t.co/CMjeglS9q1","https://twitter.com/KellyBrenner/status/1235992916633387008/photo/1","photo","http://pbs.twimg.com/media/EScg9IBU4AEA7av.jpg","https://t.co/CMjeglS9q1","https://twitter.com/KellyBrenner/status/1235992916633387008/photo/1",,"x2540105401","PPricklepants","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1235992916633387008","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1235959784358039552",2020-03-06 16:05:50,"KellyBrenner","Since everyone is sharing their #2020MMM brackets I suppose it's time to share mine as well. #TeamBarnacle

If you haven't already, make sure you fill out your bracket before Monday's wild card battle!! https://t.co/MK9pLCwxJE https://t.co/QpwWHzqqWb","Twitter for Android",226,,,,FALSE,FALSE,17,3,"2020MMM TeamBarnacle",,"mammalssuck.blogspot.com/2020/02/march-…","https://t.co/MK9pLCwxJE","http://mammalssuck.blogspot.com/2020/02/march-mammal-madness-2020.html?m=1","http://pbs.twimg.com/media/EScC3lWUwAE5PCB.jpg","https://t.co/QpwWHzqqWb","https://twitter.com/KellyBrenner/status/1235959784358039552/photo/1","photo","http://pbs.twimg.com/media/EScC3lWUwAE5PCB.jpg http://pbs.twimg.com/media/EScC30HUYAAZ0vG.jpg","https://t.co/QpwWHzqqWb https://t.co/QpwWHzqqWb","https://twitter.com/KellyBrenner/status/1235959784358039552/photo/1 https://twitter.com/KellyBrenner/status/1235959784358039552/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1235959784358039552","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1234920356793577472",2020-03-03 19:15:31,"KellyBrenner","@radiationmouth @NatickBobCat @PPricklepants @Ratatosk4 @deathbymustelid @Mammals_Suck @bpmcdmt Loki is so #2019MMM. I have a whole host of new sons to make use of for #2020MMM. https://t.co/TDwegBOdrG","Twitter for Android",81,"x1234918435466993664","x2755126584","radiationmouth",FALSE,FALSE,5,0,"2019MMM 2020MMM",,,,,"http://pbs.twimg.com/tweet_video_thumb/ESNRgtvUEAA8V-s.jpg","https://t.co/TDwegBOdrG","https://twitter.com/KellyBrenner/status/1234920356793577472/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/ESNRgtvUEAA8V-s.jpg","https://t.co/TDwegBOdrG","https://twitter.com/KellyBrenner/status/1234920356793577472/photo/1",,"x2755126584 x706133272569507845 x2540105401 x588795991 x3969130162 x378259736 x1151915137","radiationmouth NatickBobCat PPricklepants Ratatosk4 deathbymustelid Mammals_Suck bpmcdmt","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1234920356793577472","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1235995801807024128",2020-03-06 18:28:57,"KellyBrenner","@r_heisman @PPricklepants I can't find it, but @Mammals_Suck has a tweet explaining why there are non-mammals in #2020MMM (and past MMM).","Twitter Web App",111,"x1235993668416188416","x97282705","r_heisman",FALSE,FALSE,1,0,"2020MMM",,,,,,,,,,,,,"x97282705 x2540105401 x378259736","r_heisman PPricklepants Mammals_Suck","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1235995801807024128","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1237909097116131328",2020-03-12 01:11:42,"KellyBrenner","Alright, I'm out. #2020MMM https://t.co/Dr8jQ8cWzp","Twitter Web App",26,,,,FALSE,FALSE,12,0,"2020MMM",,,,,"http://pbs.twimg.com/tweet_video_thumb/ES3vwpHVAAY_q28.jpg","https://t.co/Dr8jQ8cWzp","https://twitter.com/KellyBrenner/status/1237909097116131328/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/ES3vwpHVAAY_q28.jpg","https://t.co/Dr8jQ8cWzp","https://twitter.com/KellyBrenner/status/1237909097116131328/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1237909097116131328","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1235064760011378689",2020-03-04 04:49:19,"KellyBrenner","I hearby move that we ditch the mammals next year and use only inverts for #2021MMM. How about it, @Mammals_Suck? Carnage.

#2020MMM https://t.co/8LmuXJSQxv","Twitter for Android",132,,,,TRUE,FALSE,37,1,"2021MMM 2020MMM",,"twitter.com/DHCBerndtson/s…","https://t.co/8LmuXJSQxv","https://twitter.com/DHCBerndtson/status/1234859167615266818",,,,,,,,,"x378259736","Mammals_Suck","en","x1234859167615266818","It’s #timelapsetuesday! This week we have a clash of the inverts. A Crossaster sea star with places to be, and a sea cucumber blocking the way. Which invert will win in this epic showdown? The sea star. The sea star wins. https://t.co/tDEBDfZlLh",2020-03-03 15:12:22,"Twitter for iPhone",78,18,"x784076979800772608","DHCBerndtson","Dave Berndtson <U+0001F40C><U+0001F991><U+0001F98D><U+0001F40B>",1166,3309,3600,"Menzoberranzan","UWx2: Washington and Wisconsin. A sack of guts and bones strapped to a rock hurtling through the void. i like animals. gram: dhbwild. <U+0001F1F8><U+0001F1EA> he/him <U+0001F1F8><U+0001F1EA>",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1235064760011378689","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
"x158445476","x1237910165380194305",2020-03-12 01:15:57,"KellyBrenner","I'm only learning how much I despise all mammals, does that count? #TeamInvert #2020MMM https://t.co/QLXWDaj18N","Twitter Web App",87,,,,TRUE,FALSE,13,0,"TeamInvert 2020MMM",,"twitter.com/Mammals_Suck/s…","https://t.co/QLXWDaj18N","https://twitter.com/Mammals_Suck/status/1237909713133514752",,,,,,,,,,,"en","x1237909713133514752","Now may be a good time to remind everyone of the OFFICIAL MARCH MAMMAL MADNESS SLOGAN:

If you're learning, you're winning!

#2020MMM https://t.co/ytWK4Hp5ba",2020-03-12 01:14:09,"Twitter Web App",112,27,"x378259736","Mammals_Suck","Katie Hinde",21026,5584,56734,"Phoenix, AZ","I study mother's milk & infant development. Viva la nuance. Editor-in-Chief of March Mammal Madness #2020MMM, ASU prof, ""Bloodthirsty angel of kindness & light""",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KellyBrenner/status/1237910165380194305","Kelly Brenner","Seattle/Duwamish Land","Naturalist, Writer, Photographer • NATURE OBSCURA: A City’s Hidden Natural World - April 1, 2020 @MtneersBooks • @NudiAppSoc • #StreetCreatures Fridays","https://t.co/ZDFWjZHUlN",FALSE,5964,883,240,52666,95267,2010-06-22 18:25:48,FALSE,"https://t.co/ZDFWjZHUlN","http://www.metrofieldguide.com/",,"https://pbs.twimg.com/profile_banners/158445476/1569438018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1175196448025006080/5eewWLJ4_normal.jpg"
